Datetime,K,D2,med2
20230314 152500,100.0,97.39370995923122,9.73618520675597
20230314 152600,100.0,97.56503591535625,9.736389050669773
20230314 152700,100.0,97.73053775965832,9.736587070471753
20230314 152800,0.0,95.92943117841196,9.736191030867793
20230314 152900,0.0,94.14191419141915,9.735794991263832
20230314 153000,0.0,92.36798679867987,9.735398951659873
20230314 153100,0.0,90.60764900019414,9.735002912055911
20230314 153200,0.0,88.86090079596195,9.73460687245195
20230314 153300,0.0,87.12774218598331,9.73421083284799
20230314 153400,0.0,85.40817317025821,9.733814793244028
20230314 153500,0.0,83.70219374878664,9.733418753640068
20230314 153600,0.0,82.00980392156863,9.733022714036107
20230314 153700,0.0,80.33100368860416,9.732626674432147
20230314 153800,0.0,78.66579304989322,9.73223063482819
20230314 153900,0.0,77.01417200543584,9.731834595224228
20230314 154000,0.0,75.376140555232,9.731438555620269
20230314 154100,0.0,73.75169869928169,9.731042516016307
20230314 154200,0.0,72.14084643758494,9.730646476412346
20230314 154300,0.0,70.54358377014172,9.730250436808385
20230314 154400,0.0,68.95991069695205,9.729854397204427
20230314 154500,0.0,67.38982721801592,9.729458357600466
20230314 154600,0.0,65.83333333333333,9.729062317996506
20230314 154700,0.0,64.2904290429043,9.728666278392547
20230314 154800,0.0,62.76111434672879,9.728270238788586
20230314 154900,0.0,61.24538924480683,9.727874199184624
20230314 155000,0.0,59.74325373713842,9.727478159580663
20230314 155100,0.0,58.25470782372355,9.727082119976703
20230314 155200,0.0,56.77975150456222,9.726686080372742
20230314 155300,0.0,55.31838477965444,9.726290040768783
20230314 155400,0.0,53.87060764900019,9.725894001164821
20230314 155500,0.0,52.43642011259949,9.725497961560862
20230314 155600,0.0,51.019219569015725,9.725101921956902
20230314 155700,0.0,49.62143273150844,9.724709765094158
20230314 155800,0.0,48.24305960007766,9.724321490972628
20230314 155900,0.0,46.88410017472336,9.723937099592312
20230314 160000,0.0,45.54455445544554,9.723556590953214
20230314 160100,0.0,44.224422442244226,9.723179965055328
20230314 160200,0.0,42.923704135119394,9.72280722189866
20230314 160300,0.0,41.64239953407105,9.722438361483208
20230314 160400,0.0,40.380508639099205,9.72207338380897
20230314 160500,0.0,39.13803145020385,9.721712288875947
20230314 160600,0.0,37.914967967384975,9.721355076684139
20230314 160700,0.0,36.711318190642594,9.721001747233547
20230314 160800,0.0,35.527082119976704,9.720652300524172
20230314 160900,0.0,34.362259755387306,9.72030673655601
20230314 161000,0.0,33.21685109687439,9.71976897689769
20230314 161100,0.0,32.09085614443797,9.719237041351194
20230314 161200,100.0,32.94505921180353,9.7210658124636
20230314 161300,100.0,33.79926227916909,9.722879052611145
20230314 161400,100.0,34.65346534653465,9.724676761793827
20230314 161500,100.0,35.50766841390021,9.72645894001165
20230314 161600,33.333333333333826,35.054681938782124,9.72665695981363
20230314 161700,33.333333333333826,34.6146379343817,9.726854979615608
20230314 161800,16.666666666667652,33.86073901507802,9.726660842554843
20230314 161900,58.33333333333309,33.94001164822368,9.727450980392156
20230314 162000,58.33333333333309,34.02737332556788,9.728235294117647
20230314 162100,58.33333333333309,34.12282404711062,9.729013783731315
20230314 162200,58.33333333333309,34.22636381285189,9.72978644923316
20230314 162300,58.33333333333309,34.3379926227917,9.730553290623181
20230314 162400,58.33333333333309,34.45771047693005,9.731314307901378
20230314 162500,58.33333333333309,34.58551737526694,9.732069501067754
20230314 162600,58.33333333333309,34.721413317802366,9.732818870122307
20230314 162700,58.33333333333309,34.86539830453633,9.733562415065036
20230314 162800,58.33333333333309,35.01747233546883,9.734300135895943
20230314 162900,58.33333333333309,35.17763541059987,9.735032032615027
20230314 163000,58.33333333333309,35.34588752992944,9.73575810522229
20230314 163100,58.33333333333309,35.522228693457556,9.736478353717727
20230314 163200,58.33333333333309,35.706658901184205,9.73719277810134
20230314 163300,58.33333333333309,35.899178153109396,9.737901378373133
20230314 163400,58.33333333333309,36.099786449233115,9.738604154533101
20230314 163500,25.00000000000074,35.65488901831357,9.738516792855757
20230314 163600,25.00000000000074,35.224551866951394,9.73843137254902
20230314 163700,25.00000000000074,34.80877499514657,9.738347893612891
20230314 163800,25.00000000000074,34.407558402899134,9.738266356047369
20230314 163900,25.00000000000074,34.020902090209056,9.738186759852457
20230314 164000,25.00000000000074,33.64880605707635,9.738109105028151
20230314 164100,25.00000000000074,33.291270303501,9.738033391574453
20230314 164200,25.00000000000074,32.94829482948303,9.73795961949136
20230314 164300,25.00000000000074,32.619879635022414,9.737887788778878
20230314 164400,25.00000000000074,32.306024720119176,9.737817899437003
20230314 164500,25.00000000000074,32.0067300847733,9.737749951465736
20230314 164600,25.00000000000074,31.721995728984794,9.737683944865076
20230314 164700,25.00000000000074,31.451821652753654,9.737619879635023
20230314 164800,25.00000000000074,31.196207856079884,9.737557755775576
20230314 164900,25.00000000000074,30.955154338963478,9.73749757328674
20230314 165000,25.00000000000074,30.72866110140444,9.737439332168512
20230314 165100,25.00000000000074,30.516728143402773,9.73738303242089
20230314 165200,25.00000000000074,30.319355464958463,9.737328674043875
20230314 165300,25.00000000000074,30.13654306607153,9.737276257037468
20230314 165400,50.0,30.45848702517332,9.737814016695786
20230314 165500,50.0,30.790137837313356,9.73834789361289
20230314 165600,50.0,31.131495502491635,9.738877887788778
20230314 165700,58.33333333333309,31.645958713518617,9.739600077654824
20230314 165800,58.33333333333309,32.16851096874412,9.740316443409048
20230314 165900,58.33333333333309,32.699152268168184,9.741026985051446
20230314 170000,58.33333333333309,33.23788261179078,9.741731702582022
20230314 170100,58.33333333333309,33.784701999611904,9.742430596000776
20230314 170200,58.33333333333309,34.33961043163157,9.743123665307708
20230314 170300,58.33333333333309,34.90260790784978,9.743810910502816
20230314 170400,58.33333333333309,35.47369442826651,9.744492331586102
20230314 170500,58.33333333333309,36.052869992881796,9.745167928557564
20230314 170600,58.33333333333309,36.640134601695614,9.745837701417203
20230314 170700,58.33333333333309,37.23548825470797,9.746501650165017
20230314 170800,58.33333333333309,37.838930951918854,9.74715977480101
20230314 170900,58.33333333333309,38.450462693328284,9.74781207532518
20230314 171000,58.33333333333309,39.05066977285976,9.748452727625704
20230314 171100,58.33333333333309,39.639552190513285,9.749081731702583
20230314 171200,58.33333333333309,40.21710994628886,9.749699087555816
20230314 171300,58.33333333333309,40.78334304018649,9.750304795185405
20230314 171400,58.33333333333309,41.33825147220617,9.750898854591345
20230314 171500,58.33333333333309,41.881835242347876,9.751481265773638
20230314 171600,58.33333333333309,42.41409435061164,9.752052028732285
20230314 171700,58.33333333333309,42.93502879699745,9.752611143467288
20230314 171800,58.33333333333309,43.44463858150531,9.753158609978641
20230314 171900,58.33333333333309,43.94292370413521,9.753694428266352
20230314 172000,58.33333333333309,44.42988416488715,9.754218598330416
20230314 172100,58.33333333333309,44.90551996376115,9.754731120170835
20230314 172200,58.33333333333309,45.369831100757196,9.75523199378761
20230314 172300,58.33333333333309,45.822817575875284,9.755721219180739
20230314 172400,58.33333333333309,46.26447938911542,9.756198796350219
20230314 172500,58.33333333333309,46.6948165404776,9.756664725296057
20230314 172600,58.33333333333309,47.11382902996184,9.757119006018247
20230314 172700,58.33333333333309,47.52151685756812,9.75756163851679
20230314 172800,58.33333333333309,47.91788002329645,9.757992622791688
20230314 172900,58.33333333333309,48.30291852714682,9.75841195884294
20230314 173000,58.33333333333309,48.67663236911925,9.758819646670547
20230314 173100,58.33333333333309,49.039021549213714,9.759215686274507
20230314 173200,58.33333333333309,49.39008606743023,9.759600077654824
20230314 173300,58.33333333333309,49.7298259237688,9.759972820811493
20230314 173400,58.33333333333309,50.05824111822941,9.760333915744514
20230314 173500,58.33333333333309,50.37533165081207,9.760683362453891
20230314 173600,58.33333333333309,50.68109752151678,9.761021160939622
20230314 173700,58.33333333333309,50.975538730343544,9.761347311201709
20230314 173800,58.33333333333309,51.258655277292355,9.761661813240147
20230314 173900,58.33333333333309,51.53044716236321,9.761964667054942
20230314 174000,58.33333333333309,51.790914385556114,9.76225587264609
20230314 174100,58.33333333333309,52.040056946871076,9.76253543001359
20230314 174200,58.33333333333309,52.277874846308066,9.762803339157445
20230314 174300,58.33333333333309,52.50436808386712,9.763059600077652
20230314 174400,58.33333333333309,52.71953665954821,9.763304212774216
20230314 174500,58.33333333333309,52.92338057335136,9.763537177247132
20230314 174600,58.33333333333309,53.11589982527656,9.763758493496404
20230314 174700,58.33333333333309,53.29709441532379,9.763968161522032
20230314 174800,58.33333333333309,53.46696434349309,9.764166181324013
20230314 174900,58.33333333333309,53.62550960978443,9.764352552902348
20230314 175000,58.33333333333309,53.77273021419779,9.764527276257036
20230314 175100,58.33333333333309,53.90862615673323,9.76469035138808
20230314 175200,49.99999999999911,53.86979874458026,9.764839836924867
20230314 175300,49.99999999999911,53.821264479389,9.764975732867402
20230314 175400,59.999999999998934,53.97851549860852,9.76531741409435
20230314 175500,59.999999999998934,54.14353200025867,9.765666860803728
20230314 175600,100.0,55.100627709829574,9.766024072995535
20230314 175700,100.0,56.0577234194005,9.766389050669773
20230314 175800,100.0,57.00187665825381,9.76674626286158
20230314 175900,100.0,57.93308742638945,9.767095709570958
20230314 180000,100.0,58.84812010612803,9.767433508056689
20230314 180100,100.0,59.755063741668046,9.76776936517181
20230314 180200,100.0,60.65391833300952,9.768103280916327
20230314 180300,100.0,61.54468388015249,9.768435255290234
20230314 180400,100.0,62.427360383096904,9.768765288293537
20230314 180500,100.0,63.30194784184277,9.769093379926229
20230314 180600,100.0,64.16844625639011,9.769419530188316
20230314 180700,100.0,65.02685562673892,9.769743739079793
20230314 180800,100.0,65.87717595288917,9.77006600660066
20230314 180900,100.0,66.71940723484092,9.770386332750922
20230314 181000,100.0,67.55354947259409,9.770704717530576
20230314 181100,100.0,68.37960266614876,9.771021160939624
20230314 181200,100.0,69.19756681550487,9.77192389827218
20230314 181300,100.0,70.00744192066244,9.772818870122306
20230314 181400,100.0,70.80922798162149,9.773706076490003
20230314 181500,100.0,71.602924998382,9.774585517375268
20230314 181600,100.0,72.38853297094396,9.775457192778102
20230314 181700,100.0,73.15958066394856,9.776313337216076
20230314 181800,100.0,73.91606807739579,9.777153950689186
20230314 181900,100.0,74.65799521128565,9.777979033197438
20230314 182000,100.0,75.38536206561814,9.778788584740829
20230314 182100,100.0,76.09816864039327,9.779582605319357
20230314 182200,100.0,76.79641493561104,9.780361094933022
20230314 182300,100.0,77.48010095127142,9.781124053581829
20230314 182400,100.0,78.14922668737445,9.781871481265775
20230314 182500,100.0,78.80379214392012,9.782603377984858
20230314 182600,100.0,79.44379732090842,9.78331974373908
20230314 182700,100.0,80.06924221833934,9.784020578528441
20230314 182800,100.0,80.68012683621289,9.78470588235294
20230314 182900,100.0,81.27645117452909,9.78537565521258
20230314 183000,100.0,81.85821523328791,9.786029897107358
20230314 183100,100.0,82.42541901248936,9.786668608037276
20230314 183200,100.0,82.97806251213345,9.787291788002332
20230314 183300,100.0,83.51614573222017,9.787899437002524
20230314 183400,100.0,84.03966867274951,9.788491555037858
20230314 183500,100.0,84.54863133372149,9.789068142108329
20230314 183600,100.0,85.04788714165524,9.789635022325763
20230314 183700,100.0,85.53743609655072,9.790192195690157
20230314 183800,100.0,86.01727819840798,9.790739662201513
20230314 183900,100.0,86.48903125606668,9.791279363230439
20230314 184000,100.0,86.95269526952686,9.791811298776935
20230315 100100,100.0,87.40827023878849,9.792335468841001
20230315 100200,100.0,87.8557561638516,9.792851873422636
20230315 100300,100.0,88.29515304471616,9.7943409046787
20230315 100400,100.0,88.72646088138218,9.7958124635993
20230315 100500,100.0,89.14967967384966,9.797266550184428
20230315 100600,100.0,89.56480942211861,9.79870316443409
20230315 100700,100.0,89.97185012618903,9.800122306348282
20230315 100800,100.0,90.3708017860609,9.801523975927003
20230315 100900,100.0,90.76166440173424,9.802908173170257
20230315 101000,100.0,91.14443797320902,9.804274898078043
20230315 101100,100.0,91.51912250048528,9.80562415065036
20230315 101200,44.444444444445544,90.79639336482666,9.805975538730342
20230315 101300,44.444444444445544,90.07636057723418,9.806319161327899
20230315 101400,44.444444444445544,89.3590241377079,9.806655018443024
20230315 101500,44.444444444445544,88.64438404624781,9.806983110075716
20230315 101600,55.55555555555643,88.15030522660115,9.80749951465735
20230315 101700,33.33333333333465,87.22103582907319,9.807614055523201
20230315 101800,33.33333333333465,86.29661985806433,9.80772277227723
20230315 101900,33.33333333333465,85.37705731357462,9.807825664919434
20230315 102000,33.33333333333465,84.46234819560402,9.807922733449818
20230315 102100,33.33333333333465,83.55249250415257,9.808013977868379
20230315 102200,22.222222222221784,82.42962531547292,9.80790331974374
20230315 102300,22.222222222221784,81.31376863176533,9.807788778877889
